"PRODUCT_NO","KPRM","CUST_LOC_NO","LTA","RI_TYPE","RI_NONRI","RI_TIME","MIN","SOH","MAX_QTY","TAR_SSL","SUP_SSL","QTY_PICK","QTY_SNR","UID_STATUS","ORDNO","ITMNO","REQ_DATE","PERID0","PERID1 ","PERID2 ","PERID3 ","PERID4 ","PERID5 ","PERID6 ","PERID7 ","PERID8 ","PERID9 ","PERID10 ","PERID11 ","PERID12 ","PERID13 ","PERID14 ","PERID15 ","PERID16 ","PERID17 ","PERID18 ","PERID19 ","PERID20 ","PERID21 ","PERID22 ","PERID23 ","PERID24 ","PERID25 ","PERID26 ","PERID27 ","PERID28 ","PERID29 ","PERID30 ","PERID31 ","PERID32 ","PERID33 ","PERID34 ","PERID35 "
"Product","Key Figure","Customer Loc.","","Replenishment Indicator","","","Minimum Safety Stock","","","","","Shippable Qty","Quantity","Medium Field Label","Order Document Number","Item Number","RequDlvryD","03/20/2016 - 12/13/2018","12/14/2018 - 12/16/2018","12/17/2018 - 12/23/2018","12/24/2018 - 12/30/2018","12/31/2018 - 01/06/2019","01/07/2019 - 01/13/2019","01/14/2019 - 01/20/2019","01/21/2019 - 01/27/2019","01/28/2019 - 02/03/2019","02/04/2019 - 02/10/2019","02/11/2019 - 02/17/2019","02/18/2019 - 02/24/2019","02/25/2019 - 03/03/2019","03/04/2019 - 03/10/2019","03/11/2019 - 03/17/2019","03/18/2019 - 03/24/2019","03/25/2019 - 03/31/2019","04/01/2019 - 04/07/2019","04/08/2019 - 04/14/2019","04/15/2019 - 04/21/2019","04/22/2019 - 04/28/2019","04/29/2019 - 05/05/2019","05/06/2019 - 05/12/2019","05/13/2019 - 05/19/2019","05/20/2019 - 05/26/2019","05/27/2019 - 05/31/2019","06/01/2019 - 06/30/2019","07/01/2019 - 07/31/2019","08/01/2019 - 08/31/2019","09/01/2019 - 09/30/2019","10/01/2019 - 10/31/2019","11/01/2019 - 11/30/2019","12/01/2019 - 12/31/2019","01/01/2020 - 12/31/2020","01/01/2021 - 12/31/2021","01/01/2022 - 12/31/2022"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20200922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20201217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20210920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20211019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20211116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20211217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20220920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20221019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01340/176","20221116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31"
"1028744-1","Planned","2719","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","","","00000000","","","","","","","","","","","","","","","","","","","","","","","","","","","24","32","32","24","29","36","32","436","414","407"
"1028806-1","Firm","2701","N","NA","NA","NA","0.000 ","0 ","0 ","0 ","0 ","20.000000 ","0.00000000000000 ","","","","00000000","","","","","","1","1","","","1","1","6","","","","","","","3","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190108","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190117","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190205","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190212","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190218","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190219","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190219","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190219","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190409","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20190409","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20200917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20201014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20201016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20201111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20201116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20201209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20210917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20211011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20211013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20211116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20211015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20211110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20211112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20211209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4",""
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220210","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
"","","","","","","","0.000 ","0 ","0 ","0 ","0 ","0.000000 ","0.00000000000000 ","","H117214A","01400/72","20220311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2"
